,movieId,title,genres,class
1939,2430,Mighty Joe Young (1949),Adventure|Children|Drama,Средний рейтинг
1940,2431,Patch Adams (1998),Comedy|Drama,Средний рейтинг
1941,2432,Stepmom (1998),Drama,Средний рейтинг
1942,2433,"Civil Action, A (1998)",Drama,Средний рейтинг
1943,2434,Down in the Delta (1998),Drama,Средний рейтинг
1944,2435,Hurlyburly (1998),Drama,Средний рейтинг
1945,2436,Tea with Mussolini (1999),Comedy|Drama|War,Средний рейтинг
1946,2437,Wilde (1997),Drama,Средний рейтинг
1947,2438,Outside Ozona (1998),Comedy|Drama|Thriller,Средний рейтинг
1948,2439,Affliction (1997),Drama,Средний рейтинг
1949,2440,Another Day in Paradise (1998),Drama,Средний рейтинг
1950,2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,Средний рейтинг
1951,2442,Hilary and Jackie (1998),Drama,Средний рейтинг
1952,2443,Playing by Heart (1998),Drama|Romance,Средний рейтинг
1953,2445,At First Sight (1999),Drama,Средний рейтинг
1954,2446,In Dreams (1999),Horror|Thriller,Низкий рейтинг
1955,2447,Varsity Blues (1999),Comedy|Drama,Средний рейтинг
1956,2448,Virus (1999),Horror|Sci-Fi,Низкий рейтинг
1957,2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,Низкий рейтинг
1958,2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,Низкий рейтинг
1959,2451,"Gate, The (1987)",Horror,Средний рейтинг
1960,2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,Средний рейтинг
1961,2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,Средний рейтинг
1962,2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,Средний рейтинг
1963,2456,"Fly II, The (1989)",Horror|Sci-Fi,Средний рейтинг
1964,2457,Running Scared (1986),Action|Comedy,Средний рейтинг
1965,2458,Armed and Dangerous (1986),Comedy|Crime,Средний рейтинг
1966,2459,"Texas Chainsaw Massacre, The (1974)",Horror,Средний рейтинг
1967,2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,Средний рейтинг
1968,2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller,Средний рейтинг
1969,2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,Средний рейтинг
1970,2463,Ruthless People (1986),Comedy,Средний рейтинг
1971,2464,Trick or Treat (1986),Horror,Средний рейтинг
1972,2465,Deadly Friend (1986),Horror,Средний рейтинг
1973,2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,Высокий рейтинг
1974,2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,Средний рейтинг
1975,2469,Peggy Sue Got Married (1986),Comedy|Drama,Средний рейтинг
1976,2470,Crocodile Dundee (1986),Adventure|Comedy,Средний рейтинг
1977,2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,Средний рейтинг
1978,2472,Tough Guys (1986),Comedy,Средний рейтинг
1979,2473,Soul Man (1986),Comedy,Средний рейтинг
1980,2474,"Color of Money, The (1986)",Drama,Средний рейтинг
1981,2475,52 Pick-Up (1986),Action|Mystery|Thriller,Средний рейтинг
1982,2476,Heartbreak Ridge (1986),Action|War,Средний рейтинг
1983,2478,¡Three Amigos! (1986),Comedy|Western,Средний рейтинг
1984,2479,Gloria (1999),Drama|Thriller,Низкий рейтинг
1985,2481,My Name Is Joe (1998),Drama|Romance,Средний рейтинг
1986,2482,Still Crazy (1998),Comedy|Romance,Средний рейтинг
1987,2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,Средний рейтинг
1988,2485,She's All That (1999),Comedy|Romance,Средний рейтинг
1989,2486,"24 Hour Woman, The (1998)",Comedy|Drama,Средний рейтинг
1990,2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,Средний рейтинг
1991,2488,Peeping Tom (1960),Drama|Horror|Thriller,Средний рейтинг
1992,2490,Payback (1999),Action|Thriller,Средний рейтинг
1993,2491,Simply Irresistible (1999),Comedy|Romance,Средний рейтинг
1994,2492,20 Dates (1998),Comedy|Romance,Средний рейтинг
1995,2493,"Harmonists, The (1997)",Drama,Средний рейтинг
1996,2494,"Last Days, The (1998)",Documentary,Средний рейтинг
1997,2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,Средний рейтинг
1998,2496,Blast from the Past (1999),Comedy|Romance,Средний рейтинг
1999,2497,Message in a Bottle (1999),Romance,Низкий рейтинг
2000,2498,My Favorite Martian (1999),Comedy|Sci-Fi,Средний рейтинг
2001,2499,God Said 'Ha!' (1998),Comedy,Средний рейтинг
2002,2500,Jawbreaker (1999),Comedy,Средний рейтинг
2003,2501,October Sky (1999),Drama,Высокий рейтинг
2004,2502,Office Space (1999),Comedy|Crime,Средний рейтинг
2005,2504,200 Cigarettes (1999),Comedy|Drama,Средний рейтинг
2006,2505,8MM (1999),Drama|Mystery|Thriller,Средний рейтинг
2007,2506,"Other Sister, The (1999)",Comedy|Drama|Romance,Средний рейтинг
2008,2507,Breakfast of Champions (1999),Comedy|Sci-Fi,Низкий рейтинг
2009,2511,"Long Goodbye, The (1973)",Crime|Film-Noir,Средний рейтинг
2010,2513,Pet Sematary (1989),Horror,Средний рейтинг
2011,2514,Pet Sematary II (1992),Comedy|Horror,Средний рейтинг
2012,2515,Children of the Corn II: The Final Sacrifice (1993),Horror,Низкий рейтинг
2013,2516,Children of the Corn III (1994),Horror,Низкий рейтинг
2014,2517,Christine (1983),Horror,Средний рейтинг
2015,2518,Night Shift (1982),Comedy,Средний рейтинг
2016,2519,House on Haunted Hill (1959),Drama|Horror|Thriller,Низкий рейтинг
2017,2520,Airport (1970),Drama,Средний рейтинг
2018,2521,Airport 1975 (1974),Action|Drama|Thriller,Средний рейтинг
2019,2522,Airport '77 (1977),Drama,Средний рейтинг
2020,2523,Rollercoaster (1977),Drama|Thriller,Средний рейтинг
2021,2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,Средний рейтинг
2022,2525,Alligator (1980),Action|Horror|Sci-Fi,Средний рейтинг
2023,2526,Meteor (1979),Sci-Fi,Средний рейтинг
2024,2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,Средний рейтинг
2025,2528,Logan's Run (1976),Action|Adventure|Sci-Fi,Средний рейтинг
2026,2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,Средний рейтинг
2027,2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,Средний рейтинг
2028,2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,Средний рейтинг
2029,2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,Средний рейтинг
2030,2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,Средний рейтинг
2031,2534,Avalanche (1978),Action,Средний рейтинг
2032,2535,Earthquake (1974),Action|Drama|Thriller,Средний рейтинг
2033,2536,"Concorde: Airport '79, The (1979)",Drama,Средний рейтинг
2034,2537,Beyond the Poseidon Adventure (1979),Adventure,Низкий рейтинг
2035,2539,Analyze This (1999),Comedy,Средний рейтинг
2036,2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,Средний рейтинг
2037,2541,Cruel Intentions (1999),Drama,Средний рейтинг
2038,2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,Высокий рейтинг
2039,2545,Relax... It's Just Sex (1998),Comedy,Высокий рейтинг
2040,2546,"Deep End of the Ocean, The (1999)",Drama,Средний рейтинг
2041,2548,"Rage: Carrie 2, The (1999)",Horror,Низкий рейтинг
2042,2549,Wing Commander (1999),Action|Sci-Fi,Средний рейтинг
2043,2550,"Haunting, The (1963)",Horror|Thriller,Высокий рейтинг
2044,2551,Dead Ringers (1988),Drama|Horror|Thriller,Средний рейтинг
2045,2552,My Boyfriend's Back (1993),Comedy,Средний рейтинг
2046,2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,Высокий рейтинг
2047,2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,Средний рейтинг
2048,2555,Baby Geniuses (1999),Comedy,Низкий рейтинг
2049,2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,Средний рейтинг
2050,2558,Forces of Nature (1999),Comedy|Romance,Средний рейтинг
2051,2559,"King and I, The (1999)",Animation|Children,Средний рейтинг
2052,2560,Ravenous (1999),Horror|Thriller,Средний рейтинг
2053,2561,True Crime (1999),Crime|Thriller,Средний рейтинг
2054,2562,Bandits (1997),Drama,Высокий рейтинг
2055,2563,Dangerous Beauty (1998),Drama,Высокий рейтинг
2056,2565,"King and I, The (1956)",Drama|Musical|Romance,Средний рейтинг
2057,2566,Doug's 1st Movie (1999),Animation|Children,Средний рейтинг
2058,2567,EDtv (1999),Comedy,Средний рейтинг
2059,2568,"Mod Squad, The (1999)",Action|Crime,Низкий рейтинг
2060,2569,Among Giants (1998),Comedy|Drama|Romance,Средний рейтинг
2061,2570,"Walk on the Moon, A (1999)",Drama|Romance,Средний рейтинг
2062,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,Высокий рейтинг
2063,2572,10 Things I Hate About You (1999),Comedy|Romance,Средний рейтинг
2064,2573,Tango (1998),Drama|Musical,Высокий рейтинг
2065,2574,"Out-of-Towners, The (1999)",Comedy,Средний рейтинг
2066,2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,Средний рейтинг
2067,2577,Metroland (1997),Comedy|Drama,Средний рейтинг
2068,2579,Following (1998),Crime|Mystery|Thriller,Средний рейтинг
2069,2580,Go (1999),Comedy|Crime,Средний рейтинг
2070,2581,Never Been Kissed (1999),Comedy|Romance,Средний рейтинг
2071,2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,Средний рейтинг
2072,2583,Cookie's Fortune (1999),Comedy|Drama,Средний рейтинг
2073,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,Средний рейтинг
2074,2586,Goodbye Lover (1999),Comedy|Crime|Thriller,Средний рейтинг
2075,2587,Life (1999),Comedy|Crime|Drama,Средний рейтинг
2076,2589,Friends & Lovers (1999),Comedy|Drama|Romance,Средний рейтинг
2077,2590,Hideous Kinky (1998),Drama,Средний рейтинг
2078,2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,Средний рейтинг
2079,2596,SLC Punk! (1998),Comedy|Drama,Средний рейтинг
2080,2597,Lost & Found (1999),Comedy|Romance,Низкий рейтинг
2081,2598,Pushing Tin (1999),Comedy,Средний рейтинг
2082,2599,Election (1999),Comedy,Высокий рейтинг
2083,2600,eXistenZ (1999),Action|Sci-Fi|Thriller,Средний рейтинг
2084,2605,Entrapment (1999),Crime|Thriller,Средний рейтинг
2085,2606,Idle Hands (1999),Comedy|Horror,Средний рейтинг
2086,2607,Get Real (1998),Drama|Romance,Средний рейтинг
2087,2609,"King of Masks, The (Bian Lian) (1996)",Drama,Средний рейтинг
2088,2610,Three Seasons (1999),Drama,Средний рейтинг
2089,2611,"Winslow Boy, The (1999)",Drama,Средний рейтинг
2090,2612,Mildred Pierce (1945),Drama|Film-Noir,Средний рейтинг
2091,2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,Средний рейтинг
2092,2615,My Science Project (1985),Adventure|Sci-Fi,Средний рейтинг
2093,2616,Dick Tracy (1990),Action|Crime,Средний рейтинг
2094,2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,Средний рейтинг
2095,2618,"Castle, The (1997)",Comedy,Средний рейтинг
2096,2620,This Is My Father (1998),Drama|Romance,Высокий рейтинг
2097,2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama,Средний рейтинг
2098,2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,Средний рейтинг
2099,2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,Средний рейтинг
2100,2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,Средний рейтинг
2101,2626,Edge of Seventeen (1998),Comedy|Drama|Romance,Высокий рейтинг
2102,2627,Endurance (1999),Documentary|Drama,Высокий рейтинг
2103,2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,Средний рейтинг
2104,2629,"Love Letter, The (1999)",Comedy|Romance,Средний рейтинг
2105,2630,Besieged (a.k.a. L' Assedio) (1998),Drama,Средний рейтинг
2106,2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,Средний рейтинг
2107,2633,"Mummy, The (1932)",Horror|Romance,Средний рейтинг
2108,2634,"Mummy, The (1959)",Horror,Средний рейтинг
2109,2635,"Mummy's Curse, The (1944)",Horror,Средний рейтинг
2110,2636,"Mummy's Ghost, The (1944)",Horror,Высокий рейтинг
2111,2637,"Mummy's Hand, The (1940)",Horror,Средний рейтинг
2112,2638,"Mummy's Tomb, The (1942)",Horror,Средний рейтинг
2113,2639,Mommie Dearest (1981),Drama,Средний рейтинг
2114,2640,Superman (1978),Action|Adventure|Sci-Fi,Средний рейтинг
2115,2641,Superman II (1980),Action|Sci-Fi,Средний рейтинг
2116,2642,Superman III (1983),Action|Adventure|Sci-Fi,Средний рейтинг
2117,2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,Средний рейтинг
2118,2644,Dracula (1931),Horror,Высокий рейтинг
2119,2647,House of Frankenstein (1944),Horror,Высокий рейтинг
2120,2648,Frankenstein (1931),Drama|Horror|Sci-Fi,Высокий рейтинг
2121,2649,Son of Frankenstein (1939),Horror,Высокий рейтинг
2122,2650,"Ghost of Frankenstein, The (1942)",Horror,Высокий рейтинг
2123,2651,Frankenstein Meets the Wolf Man (1943),Horror,Высокий рейтинг
2124,2652,"Curse of Frankenstein, The (1957)",Horror,Высокий рейтинг
2125,2653,Son of Dracula (1943),Horror,Низкий рейтинг
